provider,ride_year,month,hour,gender,user_type,trip_count,avg_duration
bluebikes,2019,11,2,NULL,Customer,137,562.1121898
bluebikes,2019,11,2,NULL,Subscriber,5,14.192
bluebikes,2019,11,3,1,Customer,40,28.80775
bluebikes,2019,11,3,1,Subscriber,140,16.15685714
bluebikes,2019,11,3,2,Customer,10,59.075
bluebikes,2019,11,3,2,Subscriber,25,16.9168
bluebikes,2019,11,3,NULL,Customer,55,47.23145455
bluebikes,2019,11,3,NULL,Subscriber,1,34.52
bluebikes,2019,11,4,1,Customer,20,24.7475
bluebikes,2019,11,4,1,Subscriber,147,11.35741497
bluebikes,2019,11,4,2,Customer,13,24.86461538
bluebikes,2019,11,4,2,Subscriber,59,15.14966102
bluebikes,2019,11,4,NULL,Customer,43,39.30674419
bluebikes,2019,11,4,NULL,Subscriber,2,16.16
bluebikes,2019,11,5,1,Customer,58,99.74724138
bluebikes,2019,11,5,1,Subscriber,834,10.92404077
bluebikes,2019,11,5,2,Customer,28,12.52857143
bluebikes,2019,11,5,2,Subscriber,243,11.48596708
bluebikes,2019,11,5,NULL,Customer,63,27.06539683
bluebikes,2019,11,5,NULL,Subscriber,2,9.93
bluebikes,2019,11,6,1,Customer,158,15.58987342
bluebikes,2019,11,6,1,Subscriber,2557,10.55065311
bluebikes,2019,11,6,2,Customer,58,17.7187931
bluebikes,2019,11,6,2,Subscriber,962,13.06566528
bluebikes,2019,11,6,NULL,Customer,115,232.7095652
bluebikes,2019,11,6,NULL,Subscriber,4,9.865
bluebikes,2019,11,7,1,Customer,382,18.73565445
bluebikes,2019,11,7,1,Subscriber,7784,14.78146197
bluebikes,2019,11,7,2,Customer,149,22.32208054
bluebikes,2019,11,7,2,Subscriber,2719,13.95745862
bluebikes,2019,11,7,NULL,Customer,247,46.75267206
bluebikes,2019,11,7,NULL,Subscriber,77,19.23727273
bluebikes,2019,11,8,1,Customer,711,32.0868917
bluebikes,2019,11,8,1,Subscriber,13940,11.58991176
bluebikes,2019,11,8,2,Customer,389,18.44244216
bluebikes,2019,11,8,2,Subscriber,5080,16.33421654
bluebikes,2019,11,8,NULL,Customer,476,147.4036345
bluebikes,2019,11,8,NULL,Subscriber,147,14.75210884
bluebikes,2019,11,9,1,Customer,532,30.52274436
bluebikes,2019,11,9,1,Subscriber,8251,15.47438856
bluebikes,2019,11,9,2,Customer,268,24.39559701
bluebikes,2019,11,9,2,Subscriber,2794,12.68173586
bluebikes,2019,11,9,NULL,Customer,450,37.69886667
bluebikes,2019,11,9,NULL,Subscriber,93,10.0072043
bluebikes,2019,11,10,1,Customer,643,25.13290824
bluebikes,2019,11,10,1,Subscriber,5405,11.29424237
bluebikes,2019,11,10,2,Customer,280,28.92975
bluebikes,2019,11,10,2,Subscriber,1979,12.51910561
bluebikes,2019,11,10,NULL,Customer,530,44.99603774
bluebikes,2019,11,10,NULL,Subscriber,87,10.28517241
bluebikes,2019,11,11,1,Customer,769,26.57279584
bluebikes,2019,11,11,1,Subscriber,5655,12.75457471
bluebikes,2019,11,11,2,Customer,391,25.99207161
bluebikes,2019,11,11,2,Subscriber,2038,23.30361629
bluebikes,2019,11,11,NULL,Customer,812,50.06437192
bluebikes,2019,11,11,NULL,Subscriber,69,10.16115942
bluebikes,2019,11,12,1,Customer,874,37.78824943
bluebikes,2019,11,12,1,Subscriber,6153,13.28614009
bluebikes,2019,11,12,2,Customer,438,84.99372146
bluebikes,2019,11,12,2,Subscriber,2037,14.32327442
bluebikes,2019,11,12,NULL,Customer,810,114.2288025
bluebikes,2019,11,12,NULL,Subscriber,72,18.26597222
bluebikes,2019,11,13,1,Customer,916,24.97370087
bluebikes,2019,11,13,1,Subscriber,5920,11.7212348
bluebikes,2019,11,13,2,Customer,467,29.76556745
bluebikes,2019,11,13,2,Subscriber,2027,12.68128268
bluebikes,2019,11,13,NULL,Customer,941,94.60560043
bluebikes,2019,11,13,NULL,Subscriber,80,13.903375
bluebikes,2019,11,14,1,Customer,1031,25.70235694
bluebikes,2019,11,14,1,Subscriber,5649,13.60483625
bluebikes,2019,11,14,2,Customer,482,110.7010788
bluebikes,2019,11,14,2,Subscriber,1942,13.43551493
bluebikes,2019,11,14,NULL,Customer,1057,54.04486282
bluebikes,2019,11,14,NULL,Subscriber,62,12.26080645
bluebikes,2019,11,15,1,Customer,1076,22.29761152
bluebikes,2019,11,15,1,Subscriber,6562,21.78179976
bluebikes,2019,11,15,2,Customer,565,26.72962832
bluebikes,2019,11,15,2,Subscriber,2294,13.55855711
bluebikes,2019,11,15,NULL,Customer,984,90.79029472
bluebikes,2019,11,15,NULL,Subscriber,92,12.34152174
bluebikes,2019,11,16,1,Customer,925,20.3236973
bluebikes,2019,11,16,1,Subscriber,9916,13.74288019
bluebikes,2019,11,16,2,Customer,420,28.77564286
bluebikes,2019,11,16,2,Subscriber,3104,14.86149485
bluebikes,2019,11,16,NULL,Customer,984,87.86188008
bluebikes,2019,11,16,NULL,Subscriber,101,13.18049505
bluebikes,2019,11,17,1,Customer,1006,21.03175944
bluebikes,2019,11,17,1,Subscriber,12326,14.62584861
bluebikes,2019,11,17,2,Customer,388,45.28976804
bluebikes,2019,11,17,2,Subscriber,3632,14.98547357
bluebikes,2019,11,17,NULL,Customer,730,47.59060274
bluebikes,2019,11,17,NULL,Subscriber,163,12.94539877
bluebikes,2019,11,18,1,Customer,786,28.66699746
bluebikes,2019,11,18,1,Subscriber,9260,13.07208423
bluebikes,2019,11,18,2,Customer,300,28.4445
bluebikes,2019,11,18,2,Subscriber,2645,13.34546692
bluebikes,2019,11,18,NULL,Customer,559,32.73159213
bluebikes,2019,11,18,NULL,Subscriber,138,15.30963768
bluebikes,2019,11,19,1,Customer,525,17.78649524
bluebikes,2019,11,19,1,Subscriber,6487,12.36892708
bluebikes,2019,11,19,2,Customer,179,16.69765363
bluebikes,2019,11,19,2,Subscriber,1837,12.30045727
bluebikes,2019,11,19,NULL,Customer,398,135.3636432
bluebikes,2019,11,19,NULL,Subscriber,90,19.30722222
bluebikes,2019,11,20,1,Customer,399,16.33453634
bluebikes,2019,11,20,1,Subscriber,4575,10.59689399
bluebikes,2019,11,20,2,Customer,115,28.41147826
bluebikes,2019,11,20,2,Subscriber,1188,13.5085101
bluebikes,2019,11,20,NULL,Customer,305,236.9800656
bluebikes,2019,11,20,NULL,Subscriber,52,10.96076923
bluebikes,2019,11,21,1,Customer,329,20.00075988
bluebikes,2019,11,21,1,Subscriber,3733,13.23399679
bluebikes,2019,11,21,2,Customer,119,18.01352941
bluebikes,2019,11,21,2,Subscriber,1007,12.56696127
bluebikes,2019,11,21,NULL,Customer,324,285.8733025
bluebikes,2019,11,21,NULL,Subscriber,56,8.491785714
bluebikes,2019,11,22,1,Customer,306,19.72486928
bluebikes,2019,11,22,1,Subscriber,2617,11.16774933
bluebikes,2019,11,22,2,Customer,89,40.1711236
bluebikes,2019,11,22,2,Subscriber,661,13.75081694
bluebikes,2019,11,22,NULL,Customer,304,191.8221711
bluebikes,2019,11,22,NULL,Subscriber,51,13.71745098
bluebikes,2019,11,23,1,Customer,240,22.54075
bluebikes,2019,11,23,1,Subscriber,1701,11.16240447
bluebikes,2019,11,23,2,Customer,36,17.48444444
bluebikes,2019,11,23,2,Subscriber,394,11.73177665
bluebikes,2019,11,23,NULL,Customer,184,285.3844022
bluebikes,2019,11,23,NULL,Subscriber,28,13.88535714
bluebikes,2019,12,0,1,Customer,68,21.32220588
bluebikes,2019,12,0,1,Subscriber,518,12.31646718
bluebikes,2019,12,0,2,Customer,10,15.413
bluebikes,2019,12,0,2,Subscriber,105,10.14942857
bluebikes,2019,12,0,NULL,Customer,110,43.49354545
bluebikes,2019,12,0,NULL,Subscriber,6,17.335
bluebikes,2019,12,1,1,Customer,79,27.86810127
bluebikes,2019,12,1,1,Subscriber,330,15.70887879
bluebikes,2019,12,1,2,Customer,14,44.86571429
bluebikes,2019,12,1,2,Subscriber,55,10.88909091
bluebikes,2019,12,1,NULL,Customer,97,130.6879381
bluebikes,2019,12,1,NULL,Subscriber,1,37.63
bluebikes,2019,12,2,1,Customer,34,21.51794118
bluebikes,2019,12,2,1,Subscriber,223,31.52591928
bluebikes,2019,12,2,2,Customer,6,12.61333333
bluebikes,2019,12,2,2,Subscriber,24,11.56125
bluebikes,2019,12,2,NULL,Customer,68,116.7969118
bluebikes,2019,12,2,NULL,Subscriber,3,19.71666667
bluebikes,2019,12,3,1,Customer,13,15.95384615
bluebikes,2019,12,3,1,Subscriber,106,15.38858491
bluebikes,2019,12,3,2,Customer,3,13.09
bluebikes,2019,12,3,2,Subscriber,12,18.45083333
bluebikes,2019,12,3,NULL,Customer,21,182.622381
bluebikes,2019,12,3,NULL,Subscriber,4,5.97
bluebikes,2019,12,4,1,Customer,12,18.995
bluebikes,2019,12,4,1,Subscriber,110,12.93981818
bluebikes,2019,12,4,2,Customer,8,15.415
bluebikes,2019,12,4,2,Subscriber,13,18.49307692
bluebikes,2019,12,4,NULL,Customer,19,1053.990526
bluebikes,2019,12,4,NULL,Subscriber,1,4.99
bluebikes,2019,12,5,1,Customer,16,15.360625
bluebikes,2019,12,5,1,Subscriber,477,11.37129979
bluebikes,2019,12,5,2,Customer,10,12.836
bluebikes,2019,12,5,2,Subscriber,139,11.85625899
bluebikes,2019,12,5,NULL,Customer,25,22.998
bluebikes,2019,12,5,NULL,Subscriber,1,30.26
bluebikes,2019,12,6,1,Customer,52,42.84019231
bluebikes,2019,12,6,1,Subscriber,1137,11.2919613
bluebikes,2019,12,6,2,Customer,8,13.335
bluebikes,2019,12,6,2,Subscriber,391,11.74657289
bluebikes,2019,12,6,NULL,Customer,49,41.09183673
bluebikes,2019,12,6,NULL,Subscriber,14,10.23928571
bluebikes,2019,12,7,1,Customer,132,26.38727273
bluebikes,2019,12,7,1,Subscriber,3193,14.16924522
bluebikes,2019,12,7,2,Customer,45,19.15311111
bluebikes,2019,12,7,2,Subscriber,939,13.2884558
bluebikes,2019,12,7,NULL,Customer,94,114.1862766
bluebikes,2019,12,7,NULL,Subscriber,27,9.77
bluebikes,2019,12,8,1,Customer,274,17.90127737
bluebikes,2019,12,8,1,Subscriber,6309,12.08908702
bluebikes,2019,12,8,2,Customer,125,15.28824
bluebikes,2019,12,8,2,Subscriber,1954,14.7917912
bluebikes,2019,12,8,NULL,Customer,165,25.70418182
bluebikes,2019,12,8,NULL,Subscriber,66,12.26636364
bluebikes,2019,12,9,1,Customer,203,28.47758621
bluebikes,2019,12,9,1,Subscriber,4158,10.91835498
bluebikes,2019,12,9,2,Customer,80,28.034125
bluebikes,2019,12,9,2,Subscriber,1226,26.81819739
bluebikes,2019,12,9,NULL,Customer,181,35.64519337
bluebikes,2019,12,9,NULL,Subscriber,59,9.841694915
bluebikes,2019,12,10,1,Customer,211,216.168436
bluebikes,2019,12,10,1,Subscriber,2756,11.51805878
bluebikes,2019,12,10,2,Customer,85,23.61388235
bluebikes,2019,12,10,2,Subscriber,889,12.4371991
bluebikes,2019,12,10,NULL,Customer,211,62.98677725
bluebikes,2019,12,10,NULL,Subscriber,41,14.08073171
bluebikes,2019,12,11,1,Customer,302,26.63774834
bluebikes,2019,12,11,1,Subscriber,3010,11.80003322
bluebikes,2019,12,11,2,Customer,120,164.228
bluebikes,2019,12,11,2,Subscriber,980,15.79364286
bluebikes,2019,12,11,NULL,Customer,306,44.35738562
bluebikes,2019,12,11,NULL,Subscriber,36,10.10888889
bluebikes,2019,12,12,1,Customer,308,23.80912338
bluebikes,2019,12,12,1,Subscriber,3554,16.10470174
bluebikes,2019,12,12,2,Customer,140,41.317
bluebikes,2019,12,12,2,Subscriber,1027,14.09630964
bluebikes,2019,12,12,NULL,Customer,356,164.475618
bluebikes,2019,12,12,NULL,Subscriber,47,12.70617021
bluebikes,2019,12,13,1,Customer,339,48.30781711
bluebikes,2019,12,13,1,Subscriber,3388,13.12674144
bluebikes,2019,12,13,2,Customer,138,38.09289855
bluebikes,2019,12,13,2,Subscriber,992,12.71265121
bluebikes,2019,12,13,NULL,Customer,372,172.0008333
bluebikes,2019,12,13,NULL,Subscriber,39,14.19589744
bluebikes,2019,12,14,1,Customer,383,38.02180157
bluebikes,2019,12,14,1,Subscriber,3306,11.52847247
bluebikes,2019,12,14,2,Customer,154,32.43590909
bluebikes,2019,12,14,2,Subscriber,910,13.96771429
bluebikes,2019,12,14,NULL,Customer,409,53.11882641
bluebikes,2019,12,14,NULL,Subscriber,38,13.89184211
bluebikes,2019,12,15,1,Customer,411,39.48284672
bluebikes,2019,12,15,1,Subscriber,3887,12.0569771
bluebikes,2019,12,15,2,Customer,161,189.1010559
bluebikes,2019,12,15,2,Subscriber,994,13.5068008
bluebikes,2019,12,15,NULL,Customer,443,180.5632054
bluebikes,2019,12,15,NULL,Subscriber,52,17.08769231
bluebikes,2019,12,16,1,Customer,401,23.29134663
bluebikes,2019,12,16,1,Subscriber,5377,11.84941603
bluebikes,2019,12,16,2,Customer,144,171.0134028
bluebikes,2019,12,16,2,Subscriber,1423,24.76453268
bluebikes,2019,12,16,NULL,Customer,344,128.1822384
bluebikes,2019,12,16,NULL,Subscriber,56,12.44982143
bluebikes,2019,12,17,1,Customer,395,28.09078481
bluebikes,2019,12,17,1,Subscriber,6771,18.21193915
bluebikes,2019,12,17,2,Customer,136,33.04919118
bluebikes,2019,12,17,2,Subscriber,1633,15.39547459
bluebikes,2019,12,17,NULL,Customer,340,64.88885294
bluebikes,2019,12,17,NULL,Subscriber,81,11.97123457
bluebikes,2019,12,18,1,Customer,312,26.46833333
bluebikes,2019,12,18,1,Subscriber,4894,12.22263588
bluebikes,2019,12,18,2,Customer,78,25.76512821
bluebikes,2019,12,18,2,Subscriber,1178,13.90494058
bluebikes,2019,12,18,NULL,Customer,276,153.3161594
bluebikes,2019,12,18,NULL,Subscriber,83,12.97626506
bluebikes,2019,12,19,1,Customer,204,20.07808824
bluebikes,2019,12,19,1,Subscriber,3442,11.35874782
bluebikes,2019,12,19,2,Customer,66,84.97060606
bluebikes,2019,12,19,2,Subscriber,796,20.79503769
bluebikes,2019,12,19,NULL,Customer,223,66.85887892
bluebikes,2019,12,19,NULL,Subscriber,48,10.99395833
bluebikes,2019,12,20,1,Customer,135,18.17955556
bluebikes,2019,12,20,1,Subscriber,2426,10.7070033
bluebikes,2019,12,20,2,Customer,36,14.61361111
bluebikes,2019,12,20,2,Subscriber,591,12.1662775
bluebikes,2019,12,20,NULL,Customer,139,671.4317986
bluebikes,2019,12,20,NULL,Subscriber,25,11.7308
bluebikes,2019,12,21,1,Customer,150,23.6926
bluebikes,2019,12,21,1,Subscriber,1808,10.44795907
bluebikes,2019,12,21,2,Customer,45,16.87733333
bluebikes,2019,12,21,2,Subscriber,422,12.1835545
bluebikes,2019,12,21,NULL,Customer,132,543.9237879
bluebikes,2019,12,21,NULL,Subscriber,23,9.204782609
bluebikes,2019,12,22,1,Customer,106,34.93396226
bluebikes,2019,12,22,1,Subscriber,1353,11.92371766
bluebikes,2019,12,22,2,Customer,30,18.333
bluebikes,2019,12,22,2,Subscriber,316,14.28012658
bluebikes,2019,12,22,NULL,Customer,123,41.84723577
bluebikes,2019,12,22,NULL,Subscriber,14,11.39285714
bluebikes,2019,12,23,1,Customer,91,17.75021978
bluebikes,2019,12,23,1,Subscriber,823,11.38
bluebikes,2019,12,23,2,Customer,20,48.9825
bluebikes,2019,12,23,2,Subscriber,157,11.47082803
bluebikes,2019,12,23,NULL,Customer,114,199.4235965
bluebikes,2019,12,23,NULL,Subscriber,11,14.33727273
capitalbikeshare,2016,1,0,NULL,Casual,90,42.40122222
capitalbikeshare,2016,1,0,NULL,Member,688,11.99639535
capitalbikeshare,2016,1,1,NULL,Casual,56,27.43178571
capitalbikeshare,2016,1,1,NULL,Member,490,11.14334694
capitalbikeshare,2016,1,2,NULL,Casual,41,51.05121951
capitalbikeshare,2016,1,2,NULL,Member,357,11.89008403
capitalbikeshare,2016,1,3,NULL,Casual,38,27.08236842
capitalbikeshare,2016,1,3,NULL,Member,156,21.50038462
capitalbikeshare,2016,1,4,NULL,Casual,15,21.192
capitalbikeshare,2016,1,4,NULL,Member,93,11.25946237
capitalbikeshare,2016,1,5,NULL,Casual,9,25.55111111
capitalbikeshare,2016,1,5,NULL,Member,760,8.742736842
capitalbikeshare,2016,1,6,NULL,Casual,37,24.75
capitalbikeshare,2016,1,6,NULL,Member,2449,9.692527562
capitalbikeshare,2016,1,7,NULL,Casual,102,17.69686275
capitalbikeshare,2016,1,7,NULL,Member,6406,10.49516703
capitalbikeshare,2016,1,8,NULL,Casual,228,25.36609649
capitalbikeshare,2016,1,8,NULL,Member,12037,11.034703
capitalbikeshare,2016,1,9,NULL,Casual,381,33.50674541
capitalbikeshare,2016,1,9,NULL,Member,6910,10.57979305
capitalbikeshare,2016,1,10,NULL,Casual,746,39.30180965
capitalbikeshare,2016,1,10,NULL,Member,4249,10.31132502
capitalbikeshare,2016,1,11,NULL,Casual,995,41.13232161
capitalbikeshare,2016,1,11,NULL,Member,5188,11.13073053
capitalbikeshare,2016,1,12,NULL,Casual,1303,36.65594781
capitalbikeshare,2016,1,12,NULL,Member,6348,11.01181632
capitalbikeshare,2016,1,13,NULL,Casual,1432,39.0636243
capitalbikeshare,2016,1,13,NULL,Member,6041,11.2557176
capitalbikeshare,2016,1,14,NULL,Casual,1472,37.93129076
capitalbikeshare,2016,1,14,NULL,Member,5440,11.26786029
capitalbikeshare,2016,1,15,NULL,Casual,1494,38.65294511
capitalbikeshare,2016,1,15,NULL,Member,6314,11.85956129
capitalbikeshare,2016,1,16,NULL,Casual,1376,35.53888808
capitalbikeshare,2016,1,16,NULL,Member,8359,11.29069027
capitalbikeshare,2016,1,17,NULL,Casual,1029,27.89816327
capitalbikeshare,2016,1,17,NULL,Member,12335,11.23014349
capitalbikeshare,2016,1,18,NULL,Casual,494,27.15232794
capitalbikeshare,2016,1,18,NULL,Member,10079,10.67430995
capitalbikeshare,2016,1,19,NULL,Casual,333,27.01816817
capitalbikeshare,2016,1,19,NULL,Member,6012,10.03868596
capitalbikeshare,2016,1,20,NULL,Casual,259,27.79683398
capitalbikeshare,2016,1,20,NULL,Member,4131,9.677017671
capitalbikeshare,2016,1,21,NULL,Casual,223,25.46650224
capitalbikeshare,2016,1,21,NULL,Member,2877,9.85472367
capitalbikeshare,2016,1,22,NULL,Casual,149,20.27013423
capitalbikeshare,2016,1,22,NULL,Member,1925,9.832374026
capitalbikeshare,2016,1,23,NULL,Casual,117,34.96452991
capitalbikeshare,2016,1,23,NULL,Member,1189,10.14340622
capitalbikeshare,2016,2,0,NULL,Casual,112,41.431875
capitalbikeshare,2016,2,0,NULL,Member,870,9.715597701
capitalbikeshare,2016,2,1,NULL,Casual,54,41.00037037
capitalbikeshare,2016,2,1,NULL,Member,491,9.207046843
capitalbikeshare,2016,2,2,NULL,Casual,34,33.33764706
capitalbikeshare,2016,2,2,NULL,Member,314,9.731751592
capitalbikeshare,2016,2,3,NULL,Casual,23,23.62130435
capitalbikeshare,2016,2,3,NULL,Member,143,9.478881119
capitalbikeshare,2016,2,4,NULL,Casual,10,19.187
capitalbikeshare,2016,2,4,NULL,Member,111,11.13810811
capitalbikeshare,2016,2,5,NULL,Casual,9,15.40555556
capitalbikeshare,2016,2,5,NULL,Member,1010,10.21293069
capitalbikeshare,2016,2,6,NULL,Casual,32,24.5453125
capitalbikeshare,2016,2,6,NULL,Member,3017,9.42919125
capitalbikeshare,2016,2,7,NULL,Casual,108,28.23898148
capitalbikeshare,2016,2,7,NULL,Member,8374,10.89553141
capitalbikeshare,2016,2,8,NULL,Casual,243,28.69921811
capitalbikeshare,2016,2,8,NULL,Member,14857,11.54316282
capitalbikeshare,2016,2,9,NULL,Casual,419,39.44133652
capitalbikeshare,2016,2,9,NULL,Member,7754,10.65550941
capitalbikeshare,2016,2,10,NULL,Casual,712,36.40964888
capitalbikeshare,2016,2,10,NULL,Member,4705,10.55139851
capitalbikeshare,2016,2,11,NULL,Casual,990,37.07154545
capitalbikeshare,2016,2,11,NULL,Member,5349,11.1132922
capitalbikeshare,2016,2,12,NULL,Casual,1245,41.56714859
capitalbikeshare,2016,2,12,NULL,Member,6194,11.38082176
capitalbikeshare,2016,2,13,NULL,Casual,1417,46.88698659
capitalbikeshare,2016,2,13,NULL,Member,6222,11.92920604
capitalbikeshare,2016,2,14,NULL,Casual,1666,44.79287515
capitalbikeshare,2016,2,14,NULL,Member,5749,11.8349139
capitalbikeshare,2016,2,15,NULL,Casual,1602,43.18862047
capitalbikeshare,2016,2,15,NULL,Member,6582,11.67152385
capitalbikeshare,2016,2,16,NULL,Casual,1552,38.15172036
capitalbikeshare,2016,2,16,NULL,Member,9428,11.5048759
capitalbikeshare,2016,2,17,NULL,Casual,1280,34.39935156
capitalbikeshare,2016,2,17,NULL,Member,15870,11.57289162
capitalbikeshare,2016,2,18,NULL,Casual,619,28.95780291
capitalbikeshare,2016,2,18,NULL,Member,13132,11.09894228
capitalbikeshare,2016,2,19,NULL,Casual,389,32.23557841
capitalbikeshare,2016,2,19,NULL,Member,8104,10.27014314
capitalbikeshare,2016,2,20,NULL,Casual,302,36.4939404
capitalbikeshare,2016,2,20,NULL,Member,5417,10.77530552
capitalbikeshare,2016,2,21,NULL,Casual,234,28.20619658
capitalbikeshare,2016,2,21,NULL,Member,4111,10.87207492
capitalbikeshare,2016,2,22,NULL,Casual,224,33.23205357
capitalbikeshare,2016,2,22,NULL,Member,2847,10.03561293
capitalbikeshare,2016,2,23,NULL,Casual,142,38.08535211
capitalbikeshare,2016,2,23,NULL,Member,1585,10.73550789
capitalbikeshare,2016,3,0,NULL,Casual,304,35.48467105
capitalbikeshare,2016,3,0,NULL,Member,1370,10.51971533
capitalbikeshare,2016,3,1,NULL,Casual,159,41.75075472
capitalbikeshare,2016,3,1,NULL,Member,771,13.00529183
capitalbikeshare,2016,3,2,NULL,Casual,70,24.64857143
capitalbikeshare,2016,3,2,NULL,Member,410,11.75165854
capitalbikeshare,2016,3,3,NULL,Casual,54,57.52814815
capitalbikeshare,2016,3,3,NULL,Member,282,16.43546099
capitalbikeshare,2016,3,4,NULL,Casual,29,76.65206897
capitalbikeshare,2016,3,4,NULL,Member,154,12.90175325
capitalbikeshare,2016,3,5,NULL,Casual,73,37.22150685
capitalbikeshare,2016,3,5,NULL,Member,1554,9.723661519
capitalbikeshare,2016,3,6,NULL,Casual,312,39.11179487
capitalbikeshare,2016,3,6,NULL,Member,5259,11.35758129
capitalbikeshare,2016,3,7,NULL,Casual,804,36.275
capitalbikeshare,2016,3,7,NULL,Member,14479,12.42802196
capitalbikeshare,2016,3,8,NULL,Casual,1406,35.39725462
capitalbikeshare,2016,3,8,NULL,Member,24936,12.68851099
capitalbikeshare,2016,3,9,NULL,Casual,2334,42.03195801
capitalbikeshare,2016,3,9,NULL,Member,12877,12.25256504
capitalbikeshare,2016,3,10,NULL,Casual,3592,50.60645045
capitalbikeshare,2016,3,10,NULL,Member,7422,12.66192266
capitalbikeshare,2016,3,11,NULL,Casual,4317,50.0401691
capitalbikeshare,2016,3,11,NULL,Member,8532,12.63518519
capitalbikeshare,2016,3,12,NULL,Casual,4945,48.29376542
capitalbikeshare,2016,3,12,NULL,Member,10462,12.46942458
capitalbikeshare,2016,3,13,NULL,Casual,5546,47.04252254
capitalbikeshare,2016,3,13,NULL,Member,10235,12.75635173
capitalbikeshare,2016,3,14,NULL,Casual,6062,49.93678819
capitalbikeshare,2016,3,14,NULL,Member,9169,13.55084851
capitalbikeshare,2016,3,15,NULL,Casual,5793,46.11597963
capitalbikeshare,2016,3,15,NULL,Member,10483,12.91941811
capitalbikeshare,2016,3,16,NULL,Casual,5751,44.74777256
capitalbikeshare,2016,3,16,NULL,Member,15831,13.17446403
capitalbikeshare,2016,3,17,NULL,Casual,5821,42.92104106
capitalbikeshare,2016,3,17,NULL,Member,28108,13.77692757
capitalbikeshare,2016,3,18,NULL,Casual,4342,38.03568862
capitalbikeshare,2016,3,18,NULL,Member,24141,13.88784309
capitalbikeshare,2016,3,19,NULL,Casual,2701,35.15215476
capitalbikeshare,2016,3,19,NULL,Member,14732,12.90940334
capitalbikeshare,2016,3,20,NULL,Casual,1747,33.29110475
capitalbikeshare,2016,3,20,NULL,Member,9279,12.10715163
capitalbikeshare,2016,3,21,NULL,Casual,1351,40.95930422
capitalbikeshare,2016,3,21,NULL,Member,6774,12.29333776
capitalbikeshare,2016,3,22,NULL,Casual,1011,41.84892186
capitalbikeshare,2016,3,22,NULL,Member,4463,11.17164911
capitalbikeshare,2016,3,23,NULL,Casual,606,36.44468647
capitalbikeshare,2016,3,23,NULL,Member,2640,11.00194318
capitalbikeshare,2016,4,0,NULL,Casual,386,42.3188342
capitalbikeshare,2016,4,0,NULL,Member,1489,12.03715245
capitalbikeshare,2016,4,1,NULL,Casual,213,46.31647887
capitalbikeshare,2016,4,1,NULL,Member,872,11.47125
capitalbikeshare,2016,4,2,NULL,Casual,121,27.12479339
capitalbikeshare,2016,4,2,NULL,Member,526,11.98790875
capitalbikeshare,2016,4,3,NULL,Casual,50,54.6378
capitalbikeshare,2016,4,3,NULL,Member,275,10.16272727
capitalbikeshare,2016,4,4,NULL,Casual,35,38.19142857
capitalbikeshare,2016,4,4,NULL,Member,209,13.77588517
capitalbikeshare,2016,4,5,NULL,Casual,44,52.53454545
capitalbikeshare,2016,4,5,NULL,Member,1492,10.69899464
capitalbikeshare,2016,4,6,NULL,Casual,194,42.11103093
capitalbikeshare,2016,4,6,NULL,Member,5139,10.21351819
capitalbikeshare,2016,4,7,NULL,Casual,561,29.90474153
capitalbikeshare,2016,4,7,NULL,Member,14072,12.04273593
capitalbikeshare,2016,4,8,NULL,Casual,1104,31.74846014
capitalbikeshare,2016,4,8,NULL,Member,21963,12.0297942
capitalbikeshare,2016,4,9,NULL,Casual,1843,44.72079219
capitalbikeshare,2016,4,9,NULL,Member,10990,12.12107461
capitalbikeshare,2016,4,10,NULL,Casual,2930,50.03219113
capitalbikeshare,2016,4,10,NULL,Member,6779,12.07062989
capitalbikeshare,2016,4,11,NULL,Casual,4234,51.79583137
capitalbikeshare,2016,4,11,NULL,Member,8310,12.37808063
capitalbikeshare,2016,4,12,NULL,Casual,4910,47.29323422
capitalbikeshare,2016,4,12,NULL,Member,10770,12.21993408
capitalbikeshare,2016,4,13,NULL,Casual,5681,46.87411019
capitalbikeshare,2016,4,13,NULL,Member,10882,12.768322
capitalbikeshare,2016,4,14,NULL,Casual,6157,47.8661556
capitalbikeshare,2016,4,14,NULL,Member,10107,13.2478322
capitalbikeshare,2016,4,15,NULL,Casual,6327,46.42497708
capitalbikeshare,2016,4,15,NULL,Member,11844,13.96007345
capitalbikeshare,2016,4,16,NULL,Casual,6359,44.0906825
capitalbikeshare,2016,4,16,NULL,Member,16461,13.26746188
capitalbikeshare,2016,4,17,NULL,Casual,6144,41.19140625
capitalbikeshare,2016,4,17,NULL,Member,27132,13.59685832
capitalbikeshare,2016,4,18,NULL,Casual,4874,41.3396389
capitalbikeshare,2016,4,18,NULL,Member,23738,13.23971143
capitalbikeshare,2016,4,19,NULL,Casual,3634,35.31958723
capitalbikeshare,2016,4,19,NULL,Member,15717,12.9591137
capitalbikeshare,2016,4,20,NULL,Casual,2271,37.13574637
capitalbikeshare,2016,4,20,NULL,Member,10307,12.03097992
capitalbikeshare,2016,4,21,NULL,Casual,1593,39.09193346
capitalbikeshare,2016,4,21,NULL,Member,7255,11.65636251
capitalbikeshare,2016,4,22,NULL,Casual,1111,31.6080018
capitalbikeshare,2016,4,22,NULL,Member,4934,12.19183827
capitalbikeshare,2016,4,23,NULL,Casual,659,36.5277997
capitalbikeshare,2016,4,23,NULL,Member,2818,12.73523066
